calcn_r_Right_GRF_Fx,calcn_r_Right_GRF_Fy,calcn_r_Right_GRF_Fz,calcn_r_Right_GRF_px,calcn_r_Right_GRF_py,calcn_r_Right_GRF_pz,calcn_r_Right_GRF_Tx,calcn_r_Right_GRF_Ty,calcn_r_Right_GRF_Tz,calcn_l_Left_GRF_Fx,calcn_l_Left_GRF_Fy,calcn_l_Left_GRF_Fz,calcn_l_Left_GRF_px,calcn_l_Left_GRF_py,calcn_l_Left_GRF_pz,calcn_l_Left_GRF_Tx,calcn_l_Left_GRF_Ty,calcn_l_Left_GRF_Tz
0,0,0,0.296115917840817,-0.0492565516161634,0.0403374197911534,0,0,0,-0.203727008957636,2.0012693337264,0.0561595743533604,0.135963785143634,-0.046847983050953,-0.0118690393729597,0,-3.83174402808951,0
0,0,0,0.292501766220564,-0.0505973238075064,0.0411129328634634,0,0,0,-0.184429500253839,2.08714806295668,0.0607292396627947,0.140677664320083,-0.0464692710436688,-0.0123617891157129,0,-4.26025825199586,0
0,0,0,0.288445295547419,-0.0518470179217614,0.0417375451259527,0,0,0,-0.16175867826237,2.15307152938715,0.0652064588792758,0.145267627375406,-0.046121729610814,-0.0127219720267741,0,-4.52355930240399,0
0,0,0,0.28283432332465,-0.0545962667289238,0.0411624159038273,0,0,0,-0.136208861508043,2.19676982359861,0.0691135191100623,0.149839732250058,-0.045736099405634,-0.0130183222891379,0,-4.5705618503879,0
0,0,0,0.272848525014929,-0.0626330728793806,0.0367202788984525,0,0,0,-0.108943712248007,2.21548593053821,0.0724598549598607,0.154375322924013,-0.0452787550853381,-0.0132484721004684,0,-4.43680082449686,0
0,0,0,0.258546783035782,-0.0734905909409643,0.0299666643394967,0,0,0,-0.079668958274566,2.20696607224326,0.0747089370789224,0.158979258379161,-0.0447120499311986,-0.0134045037319888,0,-4.20142667492884,0
0,0,0,0.234712528756464,-0.0914147340950996,0.0179996607516015,0,0,0,-0.0489273349079966,2.17746283594089,0.0757731667793127,0.163577389623702,-0.0440278655458144,-0.0134771103456673,0,-3.82690990758547,0
0,0,0,0.200358529158723,-0.115022194879873,0.00427804957382524,0,0,0,-0.0168870709461263,2.12499276638711,0.075478780327848,0.168117436336564,-0.0432155628647461,-0.0134202390402289,0,-3.3189407371596,0
0,0,0,0.168252120635202,-0.132943339286761,-0.011033684561018,0,0,0,0.0160863837542368,2.05072562073277,0.0731429581397113,0.172615922554776,-0.042267991323496,-0.0132278279715397,0,-2.79874099962382,0
0,0,0,0.138840038791908,-0.147216949262709,-0.0192400877745647,0,0,0,0.0493554032195463,1.96110557782417,0.0684555719654642,0.176982335063677,-0.0412197643019473,-0.0128888775337896,0,-2.34384394892794,0
0,0,0,0.118435016481657,-0.151349894402002,-0.0211892525621294,0,0,0,0.0819261710701285,1.8558231812467,0.0616224813138822,0.181118660885586,-0.0400870851546086,-0.0123934841462681,0,-1.95531014410581,0
0,0,0,0.102459962031249,-0.14917433640625,-0.0227322587500001,0,0,0,0.112136724371441,1.73766338467192,0.0539132420604977,0.18495751,-0.0389091603125,-0.01171532328125,0,-1.59422351296875,0
0,0,0,0.0865701951720764,-0.146011002075413,-0.024233917207244,0,0,0,0.138549499461156,1.61106779506716,0.0458023259058636,0.188560506723768,-0.0376763407446263,-0.0109131493095403,0,-1.262103204187,0
0,0,0,0.0711092684196126,-0.141794116834456,-0.0256269375798971,0,0,0,0.159202425521311,1.47630178755095,0.0371239332265707,0.192167076735365,-0.0363705859491414,-0.010024844772229,0,-1.02621790098929,0
0,0,0,0.0563283398662614,-0.136651091574343,-0.0268133418978991,0,0,0,0.173395229662255,1.33795933052581,0.0287799174913756,0.195803461091602,-0.034969829626083,-0.009151960725808,0,-0.91040444970913,0
0,0,0,0.0423252881137153,-0.130892704633868,-0.0277406758133112,0,0,0,0.181497848440986,1.198223015633,0.0211863838757363,0.199609708177842,-0.033377281882039,-0.00840387463429706,0,-0.869996665871442,0
0,0,0,0.0295259689983293,-0.124709829676487,-0.0283622598149559,0,0,0,0.182330299397347,1.05893284228795,0.0145004176334176,0.203478778929835,-0.0316018658157068,-0.00782382721009965,0,-0.866820584837974,0
0,0,0,0.0179546159346868,-0.118247179612865,-0.0286615137072381,0,0,0,0.176991647152164,0.923742156450867,0.00848675314915456,0.207407150653414,-0.0297719673714836,-0.00696149529786916,0,-0.864112574597198,0
0,0,0,0.00750330207652436,-0.11190838104557,-0.028672738897614,0,0,0,0.166463405939064,0.791675382989655,0.00320717078433712,0.210710740154426,-0.0283777106385828,-0.0049449285340705,0,-0.863744740028192,0
0,0,0,-0.00158868332152878,-0.10594994533202,-0.0282536431622384,0,0,0,0.151039030755146,0.666062506993913,-0.000833099772282114,0.213162440241042,-0.0279628497594622,-0.00128271493904739,0,-0.861411313659087,0
0,0,0,-0.00942913169176758,-0.100475760248755,-0.0275260656929453,0,0,0,0.132580360780216,0.547469483386117,-0.00366064454908487,0.214530669067359,-0.0285904012255926,0.00132689406571113,0,-0.822581685850763,0
0,0,0,-0.0161416327792825,-0.0957186645538084,-0.0265847158945331,0,0,0,0.111689941996871,0.438207588310881,-0.0054480304152484,0.21802272743035,-0.027846870840136,0.00136975973519376,0,-0.813629031061492,0
0,0,0,-0.0217717783595693,-0.0917273108742554,-0.0254867961318388,0,0,0,0.0891579427215249,0.339422430697297,-0.00715706744021219,0.222872338340012,-0.0259912829087565,-0.00439178398000658,0,-0.918845358204606,0
0,0,0,-0.0263638761706947,-0.0885425525990708,-0.0242618070152191,0,0,0,0.0672692446632892,0.256014740252376,-0.00770164957551068,0.229081481531269,-0.0229967272728283,-0.00975114441714449,0,-0.932290941539263,0
0,0,0,-0.0299755651312069,-0.0861613908004046,-0.0230096380678125,0,0,0,0.0496908333334076,0.189052817615228,-0.00698850372695336,0.234499434491678,-0.0203774143186196,-0.0123064820590584,0,-0.807243368382398,0
0,0,0,-0.0327851728808828,-0.0844284728520594,-0.0216776688119649,0,0,0,0.0330793962913832,0.132954382546955,-0.00511836937549889,0.237960849633715,-0.0195819608420798,-0.0141598464243368,0,-0.562408760536512,0
0,0,0,-0.034837410778566,-0.0832218049305034,-0.0203020123385093,0,0,0,0.0197983390351659,0.0890323661500932,-0.00323303756642975,0.23709841078272,-0.0238405815266231,-0.0124426550917581,0,-0.282431007393243,0
0,0,0,-0.0360848026036089,-0.082453293223817,-0.019007884383104,0,0,0,0.00918428370348591,0.055758537391832,-0.00160706617956771,0.238808564990453,-0.0259176225346948,-0.01331549073559,0,-0.0666761398335914,0
0,0,0,-0.0367001490683595,-0.0818759589923382,-0.0177767086141789,0,0,0,0.00251903928294657,0.0311158528133537,-0.000731860024477355,0.242229503248317,-0.0268062177047746,-0.0146445772515632,0,-0.0266575365841594,0
0,0,0,-0.0367859136636685,-0.0812796004571139,-0.0165964083728467,0,0,0,-0.000402173929505058,0.0139188474262948,1.76729625075015e-05,0.246203124690298,-0.0273925369139169,-0.0169263847128681,0,0.0170712065015781,0
0,0,0,-0.0364132951748512,-0.0805752551762909,-0.0155393681015271,0,0,0,-0.000264380170685945,0.00366836775529764,-1.61353478922539e-05,0.250183476320323,-0.0282967191080501,-0.0196143188974174,0,0.0565997821935241,0
0,0,0,-0.0356911781524082,-0.0795208986921575,-0.0146278674456501,0,0,0,-7.39607819557893e-05,0.000673112263887087,-4.31021013708585e-05,0.254199104006366,-0.0294966228154794,-0.0224592593949595,0,0.0240072877960892,0
0,0,0,-0.0348307774885647,-0.0780715333781753,-0.0139383934884211,0,0,0,0,0,0,0.258357573015211,-0.0308134729705077,-0.0253617554510584,0,0,0
0,0,0,-0.0338965776249014,-0.0762214641704089,-0.0135177752581361,0,0,0,0,0,0,0.262636089924337,-0.0322120758294725,-0.0283133191361709,0,0,0
0,0,0,-0.0331991006050993,-0.0737005103438475,-0.0135340058012325,0,0,0,0,0,0,0.267278545037582,-0.0333592606980353,-0.0312267404047161,0,0,0
0.000218911083314558,0.00145547294929514,8.71982143437543e-05,-0.0329973532667572,-0.0707209162515176,-0.0137531662885832,0,0.00630330854952072,0,0,0,0,0.272153317742411,-0.0342472334127518,-0.0341577609883742,0,0,0
0.000625588315841993,0.00440523464066479,0.000254949868768043,-0.0332924740625,-0.0673183084375,-0.01412167625,0,0.03474813125,0,0,0,0,0.2772341584375,-0.03484657375,-0.037165636875,0,0,0
